,summary,Winter,Energie,Krieg,Krise,word
finance our,9.868038987487285,-1.5169916978066627,0.003205433167370195,-0.3935966493242278,0.8333689694713413,finance our
digital,9.798453484431223,-1.5099151137592202,0.0029077938390954074,-0.3932523922085373,0.8328287862585665,digital
our digital,9.798453484431223,-1.5099151137592202,0.0029077938390954074,-0.3932523922085373,0.8328287862585665,our digital
content,9.665196282831044,-1.496221969322757,0.0023464948580942534,-0.3925745778840694,0.831759021680392,content
digital content,9.665196282831044,-1.496221969322757,0.0023464948580942534,-0.3925745778840694,0.831759021680392,digital content
Some,9.523922327980644,-1.4814973214391771,0.0017656737033937297,-0.39182968990250255,0.8305727041768856,Some
the,9.405295063724449,-1.4689633835777265,0.0012908819020918472,-0.391183528829922,0.8295335727249105,the
some the,9.405295063724449,-1.4689633835777265,0.0012908819020918472,-0.391183528829922,0.8295335727249105,some the
information,9.348242952275772,-1.4628789543455485,0.0010671509638013866,-0.39086608199546574,0.8290194267839814,information
the information,9.348242952275772,-1.4628789543455485,0.0010671509638013866,-0.39086608199546574,0.8290194267839814,the information
stored,9.185368501030013,-1.4453023859816687,0.00044647694040178846,-0.38993599512929966,0.8274984939481711,stored
information stored,9.185368501030013,-1.4453023859816687,0.00044647694040178846,-0.38993599512929966,0.8274984939481711,information stored
your,9.058298466511964,-1.4313718434353824,-1.7583509557151764e-05,-0.3891858360720804,0.826255343530997,your
stored your,9.058298466511964,-1.4313718434353824,-1.7583509557151764e-05,-0.3891858360720804,0.826255343530997,stored your
device,8.997453508204586,-1.4246321420140626,-0.00023302860533349089,-0.3888189918870322,0.825641897010367,device
your device,8.997453508204586,-1.4246321420140626,-0.00023302860533349089,-0.3888189918870322,0.825641897010367,your device
+732,8.86939208910112,-1.410296806605252,-0.0006712319260957281,-0.3880305921460712,0.824310986839021,+732
device +732,8.86939208910112,-1.410296806605252,-0.0006712319260957281,-0.3880305921460712,0.824310986839021,device +732
+732 chars,8.813647867869637,-1.4039919624127752,-0.0008552146350240419,-0.38768045038392634,0.8237143561245769,+732 chars
polnischer,2.7296623316578823,-0.23186846175620704,-0.31940674241004885,0.23138423021576487,-0.3190750934715132,polnischer
ein polnisch,2.281797200472241,-0.052653926531668574,-0.1401922071855103,0.10726057681348933,-0.13986055824697471,ein polnisch
Traum,2.984674569489581,-0.3211812672014425,-0.40871954785528447,0.1422078270484475,0.09877160453335075,Traum
polnisch traum,2.7298958261717696,-0.23195399780409937,-0.3194922784579413,0.23143509644579063,-0.31916062951940555,polnisch traum
traum polen,2.307254238610149,-0.06374872449177427,-0.1512870051456161,0.11610842798942989,-0.15095535620708028,traum polen
eröffnet,4.552680728134986,0.3866140016459129,-0.8309450593890164,0.28164959883583895,-0.8306134104504805,eröffnet
polen eröffn,2.3162485523661087,-0.0676394218736308,-0.1551777025274726,0.11916972212989013,-0.1548460535889368,polen eröffn
Gasleitung,3.5543620005231493,-0.49586613000177177,-0.5834044106556134,0.3606468119928307,-0.5830727617170778,Gasleitung
eröffn gasleitung,2.3307687687666387,-0.07388870508157376,-0.16142698573541558,0.1240425743433038,-0.16109533679687985,eröffn gasleitung
Baltic,2.9948449067144627,-0.3245829944046853,-0.41212127505852714,0.2827044991362456,-0.4117896261199912,Baltic
gasleitung baltic,2.9948449067144627,-0.3245829944046853,-0.41212127505852714,0.2827044991362456,-0.4117896261199912,gasleitung baltic
Pipe,2.981248208879324,-0.32003262310587904,-0.40757090375972094,0.28035323049047045,-0.40723925482118495,Pipe
baltic pipe,2.981248208879324,-0.32003262310587904,-0.40757090375972094,0.28035323049047045,-0.40723925482118495,baltic pipe
Norwegen,2.9180321405155465,-0.2986000128567726,-0.3861382935106145,0.2690567824567134,-0.3858066445720788,Norwegen
pipe norwegen,2.3862609828226105,-0.0974182468388033,-0.18495652749264516,0.14191424547879763,-0.1846248785541094,pipe norwegen
norwegen mit,2.4086169923298573,-0.10674326892363191,-0.19428154957747382,0.14879583338554872,-0.19394990063893805,norwegen mit
neuen,9.81016756333206,-1.5111099025478667,0.10342766191154068,-0.139568838607652,0.529001830667183,neuen
mit neu,2.4310593836220735,-0.11601767093440186,-0.2035559515882437,0.1555307021807768,-0.20322430264970806,mit neu
neu pipeline,2.9798427910273175,-0.31956109268365657,-0.40709937333749846,0.28010865156283954,-0.4067677243989626,neu pipeline
pipeline polen,2.307254238610149,-0.06374872449177427,-0.1512870051456161,0.11610842798942989,-0.15095535620708028,pipeline polen
Energieimporte,2.5607289455052573,-0.16798251054422783,-0.25552079119806953,0.19135990200302344,-0.2551891422595338,Energieimporte
polen energieimport,2.5607289455052573,-0.16798251054422783,-0.25552079119806953,0.19135990200302344,-0.2551891422595338,polen energieimport
diversifizieren,2.66595710739345,-0.2082536811241885,-0.29579196177803024,0.21707104661341917,-0.2954603128394945,diversifizieren
energieimport diversifizier,2.66595710739345,-0.2082536811241885,-0.29579196177803024,0.21707104661341917,-0.2954603128394945,energieimport diversifizier
Zuletzt,3.8102445263435327,-0.5653839154685525,-0.6529221961223941,-0.010158715443799043,0.5635415320115689,Zuletzt
zuletzt russland,5.435184729292073,-0.9205840570724945,-1.0081223377263362,0.49069580824960624,-1.0077906887878005,zuletzt russland
russland lieferung,2.9841366295985066,-0.32100101693900734,-0.4085392975928491,0.28085497959331684,-0.4082076486543135,russland lieferung
lieferung wegen,2.930241940325248,-0.30277554135655915,-0.390313822010401,0.27128669903882857,-0.38998217307186517,lieferung wegen
Kriegs,4.5419051181751495,-0.7410371018341366,-0.8285753824879784,0.44431165389864175,-0.8282437335494427,Kriegs
wegen krieg,2.996472916884793,-0.3251264508723045,-0.41266473152614624,0.28298423135033796,-0.4123330825876106,wegen krieg
eingestellt,3.0609704396774124,-0.34642255108315495,-0.43396083173699684,0.2937672228372888,-0.433629182798461,eingestellt
ukraine einstell,3.0609704396774124,-0.34642255108315495,-0.43396083173699684,0.2937672228372888,-0.433629182798461,ukraine einstell
Dienstag,9.653467756981703,-0.7692873143095401,0.041585598665064887,0.26265609173071236,-0.666049740361801,Dienstag
polen dienstag,2.640745604958318,-0.1987518516507913,-0.28629013230463307,0.2111562774494496,-0.2859584833660973,polen dienstag
dienstag gasleitung,2.5551885871230873,-0.1658165801855891,-0.2533548608394309,0.18992816446730715,-0.2530232119008952,dienstag gasleitung
pipe eröffn,2.4565108616521116,-0.12643254246015703,-0.21397082311399895,0.16296679341756132,-0.2136391741754632,pipe eröffn
Erdgas,9.984821594911457,-1.5287566476450778,0.4190289398348684,0.2612074135499686,-1.615963279360384,Erdgas
eröffn erdgas,2.4139796243795213,-0.10896723028145468,-0.1965055109352964,0.15042067254784244,-0.19617386199676068,eröffn erdgas
erdgas norwegen,2.3862609828226105,-0.0974182468388033,-0.18495652749264516,0.14191424547879763,-0.1846248785541094,erdgas norwegen
norwegen land,2.3582457231182263,-0.08560855321006401,-0.17314683386390584,0.13303677603322195,-0.17281518492537004,norwegen land
bringen,4.842981557037305,-0.8052211034915344,-0.21471198567455074,0.36131176342189475,-0.8924277352068405,bringen
land bring,2.3485767590801307,-0.08150005849820613,-0.169038339152048,0.12990495676102265,-0.1687066902135123,land bring
die pipeline,3.933614679103671,-0.5972493170778819,-0.6847875977317235,0.39861203445384097,-0.6844559487931878,die pipeline
pipeline sei,2.304367083681722,-0.06249660290421916,-0.15003488355806097,0.11511868955278456,-0.14970323461952514,pipeline sei
sei polnisch,2.2933285387515276,-0.05769482086102661,-0.14523310151486835,0.11130245806034025,-0.1449014525763327,sei polnisch
sagte,10.025590103044934,-1.5328313828536333,-0.9794026581761244,0.42995214111433416,-0.3409140737917969,sagte
traum sag,2.271094259829593,-0.047952316378299026,-0.1354905970321408,0.10345744281924533,-0.13515894809360504,traum sag
Präsident,26.318706152082214,-2.4979704951400064,-2.218336539283917,0.5390550182197359,-0.5109596219567578,Präsident
sag präsident,3.50604119822633,-0.48217808545436197,-0.5697163661082036,0.3551000406358017,-0.5693847171696679,sag präsident
Andrzej,2.25382153335506,-0.04031778298118118,-0.1278560636350229,0.09721235680772018,-0.12752441469648723,Andrzej
präsident andrzej,2.25382153335506,-0.04031778298118118,-0.1278560636350229,0.09721235680772018,-0.12752441469648723,präsident andrzej
Duda,2.245916291151202,-0.03680413367752483,-0.1243424143313667,0.09430885937706933,-0.12401076539283096,Duda
andrzej duda,2.245916291151202,-0.03680413367752483,-0.1243424143313667,0.09430885937706933,-0.12401076539283096,andrzej duda
Kapazität,2.228786522140445,-0.02914782513458732,-0.11668610578842904,0.08791700759248659,-0.1163544568498935,Kapazität
sie kapazität,2.228786522140445,-0.02914782513458732,-0.11668610578842904,0.08791700759248659,-0.1163544568498935,sie kapazität
+1570,2.2174368700532208,-0.024042514070471692,-0.11158079472431344,0.08360454984359125,-0.11124914578577778,+1570
kapazität +1570,2.2174368700532208,-0.024042514070471692,-0.11158079472431344,0.08360454984359125,-0.11124914578577778,kapazität +1570
+1570 chars,2.212860122428655,-0.021976400100936683,-0.10951468075477859,0.0818477107328476,-0.1091830318162427,+1570 chars
heizen statt,3.2342493675932995,1.3189612052577568,0.01541902844441241,-0.6959972570459272,-0.48869404624363566,heizen statt
Geizen,3.0430083236770864,1.2333215079111848,0.0801847079353424,-0.6350469970277435,-0.4277437862254518,Geizen
statt geizen,3.0430083236770864,1.2333215079111848,0.0801847079353424,-0.6350469970277435,-0.4277437862254518,statt geizen
Heizperiode,5.6379101804404606,1.1018142282597596,0.8270499465071298,-1.2517138522262112,-1.0444106414239196,Heizperiode
geizen heizperiode,2.8883939893189194,1.1472345136327309,0.138245385570079,-0.5829010253845238,-0.3755978145822321,geizen heizperiode
beginnt,4.314969795146652,1.0359700845569173,0.7255191961414049,-0.9842907153092161,-0.7769875045069247,beginnt
heizperiode beginn,4.314969795146652,1.0359700845569173,0.7255191961414049,-0.9842907153092161,-0.7769875045069247,heizperiode beginn
Fünf,2.945530612349,0.9437060026507309,0.4365307806357986,-0.6024893656110033,-0.3951861548087116,Fünf
Fehler,6.360589790796732,0.9899743052151535,0.5855520488869952,-0.5713507704261753,-1.1650182874165103,Fehler
fünf fehler,2.923211221158351,0.9209823763119207,0.4489926630853684,-0.5948831360542789,-0.38757992525198715,fünf fehler
fehler soll,2.8976625969144987,0.8923353973813416,0.4647563123839509,-0.5861048016993011,-0.37880159089700965,fehler soll
vermeiden,5.114744005935696,1.3319537764573492,0.33455257417082146,-1.154327741200093,-0.3876497252364959,vermeiden
sie vermeid,2.8651546877315472,0.8497078911977557,0.4885573067608246,-0.5748227317009295,-0.3675195208986378,sie vermeid
vermeid die,3.3406893983531414,1.336737720287521,0.03499942061348719,-0.728377583146574,-0.5210743723442824,vermeid die
Temperaturen,8.32631111841707,1.0016075011673922,0.9594631631795754,-1.6416209059320799,-0.8116843333950536,Temperaturen
die temperatur,3.705684845192861,0.7789629076997717,0.7982687003784578,-0.8320684759377773,-0.6247652651354857,die temperatur
temperatur sink,3.4592418031494794,0.815050263117798,0.719090553092706,-0.7632498237833152,-0.5559466129810237,temperatur sink
sink heizperiode,3.4143077616861643,0.8017828474338974,0.7164718918837151,-0.7501751580232624,-0.5428719472209707,sink heizperiode
Herbst,9.019724030289394,1.1895961405012172,0.27782371987554044,-0.838227501920264,-0.2772537638989795,Herbst
doch herbst,3.409449817370174,0.8811342432355384,0.6581376283415974,-0.7487513251627252,-0.5414481143604338,doch herbst
herbst winter,4.577296224272102,1.0244713221226238,0.7739956766600943,-1.0433088705233835,-0.8360056597210916,herbst winter
drohen,7.013916899486999,0.8906076307190088,0.4819362334699086,-0.35108787752552517,-1.2627934838036023,drohen
winter droh,3.630541644439879,0.9842901005412542,0.63178177857071,-0.8115822412542131,-0.6042790304519214,winter droh
droh hoch,3.429796958353456,0.8256189047382497,0.7042431620633351,-0.7547014543747265,-0.5473982435724348,droh hoch
hoch heizkost,3.437153166030581,0.814540424771113,0.7137818187986565,-0.7568439515118275,-0.5495407407095358,hoch heizkost
Strom,19.128571832006116,0.19100854505986992,0.6966593859715462,-0.0891791825430883,-2.2660803046945457,Strom
gas strom,5.690249044121792,0.28205094117775464,1.2041113084511534,-1.2609544066832066,-1.053651195880915,gas strom
strom heizöl,3.490303164265128,0.759936755321323,0.7623068624286082,-0.7721889897576062,-0.5648857789553147,strom heizöl
heizöl holz,3.5265928414129815,0.7333329174956978,0.7867104999755085,-0.7825325948705016,-0.57522938406821,heizöl holz
teurer,8.488600625351394,0.6145440267138121,0.7617750531285286,-1.117225109914379,0.08555132352596868,teurer
holz teuer,3.5681064238123033,0.7076543294308694,0.8105874104692368,-0.7942354323389306,-0.5869322215366389,holz teuer
Vorjahr,4.402300676645047,0.47914766847175927,0.6586644702834459,-1.004327676089581,0.2900065468338669,Vorjahr
teuer vorjahr,3.644230618877286,0.668129689113897,0.8476464909255836,-0.8153456554474431,-0.6080424446451516,teuer vorjahr
zählt,5.637765363694761,0.11291125728695578,0.4941034191547489,-0.020026853331327688,-1.0443849548483986,zählt
online zähl,3.54036523724939,0.5781691359854989,0.8701794417890332,-0.7864302869521471,-0.5791270761498555,online zähl
alltägliche,3.589445565240226,0.5592175988343583,0.8887224232035982,-0.8001981426859016,-0.59289493188361,alltägliche
zähl alltäglich,3.589445565240226,0.5592175988343583,0.8887224232035982,-0.8001981426859016,-0.59289493188361,zähl alltäglich
alltäglich fehler,3.729016237769333,0.5110558173067914,0.935175721827143,-0.8383448464083215,-0.6310416356060299,alltäglich fehler
heftigen,4.238950052077389,0.08751097862079465,1.1324378655659086,-0.966516000115994,-0.7592127893137025,heftigen
fehler heftig,3.959721264042369,0.15565295305149224,1.0825304568160774,-0.8983740256852965,-0.6910708148830049,fehler heftig
Kostenfalle,7.000007789467615,0.23454436084647837,1.2744108415149182,-1.4681116526001203,-1.2608084417978287,Kostenfalle
heftig kostenfall,5.191281011662001,-0.12224107523784897,1.2527908931940321,-1.1691808805425987,-0.961877669740307,heftig kostenfall
kostenfall sie,3.363323292459668,0.2919646641069089,0.9431185083529584,-0.7351299510637321,-0.5278267402614406,kostenfall sie
un…,2.909461035178145,0.43006203679392224,0.5764385035595638,-0.5901682435150245,0.05042306603580475,un…
sie un…,2.7002898258602754,0.5046707793839499,0.6510472461495916,-0.5155595009249967,-0.3082562901227051,sie un…
un… die,2.6740703736644647,0.511749505551464,0.635344565293266,-0.5058021868481445,-0.29849897604585285,un… die
+6761,2.3085747468658244,0.5578067076163855,0.38546047447857296,-0.3588307321809394,-0.15152752137864783,+6761
fehler +6761,2.3085747468658244,0.5578067076163855,0.38546047447857296,-0.3588307321809394,-0.15152752137864783,fehler +6761
+6761 chars,2.3045202663200284,0.5572932486761181,0.38260195894766497,-0.3570729181414692,-0.14976970733917747,+6761 chars
Konzern,4.240307473573459,-0.672326332213582,-0.7598646128674236,0.2269022284419908,0.15333959152959073,Konzern
nennt,9.907762923242895,-1.521009131776002,-1.608547412429844,0.5896652636652477,-1.6082157634913081,nennt
konzern nenn,2.1794853933972593,-0.006779339106993775,-0.09431761976083557,0.068716039207994,-0.09398597082229988,konzern nenn
Rechtsstreitigkeiten,2.5632139034147694,-0.16895245036502538,-0.2564907310188672,0.1919993908391068,-0.2561590820803314,Rechtsstreitigkeiten
nenn rechtsstreitigkeit,2.1939601234739707,-0.01339873467205942,-0.10093701532590123,0.07448157965109736,-0.1006053663873655,nenn rechtsstreitigkeit
